views,subscriber,videoscount,date,year,day_of_week,month,day,week_number,season,quarter,part_of_month
1424748,1424,222,2017-02-09,2017,3,2,9,06,0,0,0
1426136,1425,222,2017-02-10,2017,4,2,10,06,0,0,0
1426817,1426,222,2017-02-11,2017,5,2,11,06,0,0,1
1427575,1427,222,2017-02-12,2017,6,2,12,06,0,0,1
1427575,1427,222,2017-02-13,2017,0,2,13,07,0,0,1
1429218,1427,222,2017-02-14,2017,1,2,14,07,0,0,1
1429962,1427,222,2017-02-15,2017,2,2,15,07,0,0,1
1430641,1427,222,2017-02-16,2017,3,2,16,07,0,0,1
1431340,1428,222,2017-02-17,2017,4,2,17,07,0,0,1
1432038,1428,222,2017-02-18,2017,5,2,18,07,0,0,1
1432726,1428,222,2017-02-19,2017,6,2,19,07,0,0,1
1433584,1429,222,2017-02-20,2017,0,2,20,08,0,0,1
1434370,1430,222,2017-02-21,2017,1,2,21,08,0,0,2
1435080,1431,222,2017-02-22,2017,2,2,22,08,0,0,2
1435856,1433,222,2017-02-23,2017,3,2,23,08,0,0,2
1436667,1434,222,2017-02-24,2017,4,2,24,08,0,0,2
1437369,1434,222,2017-02-25,2017,5,2,25,08,0,0,2
1438158,1434,222,2017-02-26,2017,6,2,26,08,0,0,2
1438158,1435,222,2017-02-27,2017,0,2,27,09,0,0,2
1440144,1435,222,2017-02-28,2017,1,2,28,09,0,0,2
1440966,1437,222,2017-03-01,2017,2,3,1,09,1,0,0
1441778,1437,222,2017-03-02,2017,3,3,2,09,1,0,0
1442549,1439,222,2017-03-03,2017,4,3,3,09,1,0,0
1443348,1441,222,2017-03-04,2017,5,3,4,09,1,0,0
1444275,1442,222,2017-03-05,2017,6,3,5,09,1,0,0
1444275,1441,222,2017-03-06,2017,0,3,6,10,1,0,0
1446084,1442,222,2017-03-07,2017,1,3,7,10,1,0,0
1446820,1443,222,2017-03-08,2017,2,3,8,10,1,0,0
1447696,1444,222,2017-03-09,2017,3,3,9,10,1,0,0
1448539,1445,222,2017-03-10,2017,4,3,10,10,1,0,0
1449358,1449,222,2017-03-11,2017,5,3,11,10,1,0,1
1450215,1450,222,2017-03-12,2017,6,3,12,10,1,0,1
1451280,1450,222,2017-03-13,2017,0,3,13,11,1,0,1
1452263,1451,222,2017-03-14,2017,1,3,14,11,1,0,1
1453047,1451,222,2017-03-15,2017,2,3,15,11,1,0,1
1453938,1452,222,2017-03-16,2017,3,3,16,11,1,0,1
1454751,1452,222,2017-03-17,2017,4,3,17,11,1,0,1
1455549,1453,222,2017-03-18,2017,5,3,18,11,1,0,1
1456404,1453,222,2017-03-19,2017,6,3,19,11,1,0,1
1457381,1454,222,2017-03-20,2017,0,3,20,12,1,0,1
1457381,1452,222,2017-03-21,2017,1,3,21,12,1,0,2
1459181,1455,222,2017-03-22,2017,2,3,22,12,1,0,2
1460111,1456,222,2017-03-23,2017,3,3,23,12,1,0,2
1461117,1458,222,2017-03-24,2017,4,3,24,12,1,0,2
1462062,1459,222,2017-03-25,2017,5,3,25,12,1,0,2
1463052,1461,222,2017-03-26,2017,6,3,26,12,1,0,2
1464246,1461,222,2017-03-27,2017,0,3,27,13,1,0,2
1465459,1463,222,2017-03-28,2017,1,3,28,13,1,0,2
1466518,1463,222,2017-03-29,2017,2,3,29,13,1,0,2
1467556,1464,222,2017-03-30,2017,3,3,30,13,1,0,2
1468458,1465,222,2017-03-31,2017,4,3,31,13,1,0,2
3419164,1068,27,2016-10-01,2016,5,10,1,39,3,3,0
3420132,1069,27,2016-10-02,2016,6,10,2,39,3,3,0
3421188,1070,27,2016-10-03,2016,0,10,3,40,3,3,0
3422025,1070,27,2016-10-04,2016,1,10,4,40,3,3,0
3422744,1071,27,2016-10-05,2016,2,10,5,40,3,3,0
3423462,1071,27,2016-10-06,2016,3,10,6,40,3,3,0
3424287,1073,27,2016-10-07,2016,4,10,7,40,3,3,0
3425082,1073,27,2016-10-08,2016,5,10,8,40,3,3,0
3425805,1074,27,2016-10-09,2016,6,10,9,40,3,3,0
3426621,1075,27,2016-10-10,2016,0,10,10,41,3,3,0
3427498,1075,27,2016-10-11,2016,1,10,11,41,3,3,1
3428233,1075,27,2016-10-12,2016,2,10,12,41,3,3,1
3428233,1075,27,2016-10-13,2016,3,10,13,41,3,3,1
3429210,1076,27,2016-10-14,2016,4,10,14,41,3,3,1
3429728,1076,27,2016-10-15,2016,5,10,15,41,3,3,1
3430286,1076,27,2016-10-16,2016,6,10,16,41,3,3,1
3430897,1076,27,2016-10-17,2016,0,10,17,42,3,3,1
3431386,1076,27,2016-10-18,2016,1,10,18,42,3,3,1
3431916,1076,27,2016-10-19,2016,2,10,19,42,3,3,1
3432413,1076,27,2016-10-20,2016,3,10,20,42,3,3,1
3432413,1077,27,2016-10-21,2016,4,10,21,42,3,3,2
3433542,1077,27,2016-10-22,2016,5,10,22,42,3,3,2
3434169,1077,27,2016-10-23,2016,6,10,23,42,3,3,2
3434169,1077,27,2016-10-24,2016,0,10,24,43,3,3,2
3435676,1078,27,2016-10-25,2016,1,10,25,43,3,3,2
3436216,1078,27,2016-10-26,2016,2,10,26,43,3,3,2
3436811,1077,27,2016-10-27,2016,3,10,27,43,3,3,2
3437323,1077,27,2016-10-28,2016,4,10,28,43,3,3,2
3437958,1077,27,2016-10-29,2016,5,10,29,43,3,3,2
3438589,1077,27,2016-10-30,2016,6,10,30,43,3,3,2
3439239,1078,27,2016-10-31,2016,0,10,31,44,3,3,2
3439807,1078,27,2016-11-01,2016,1,11,1,44,3,3,0
3440396,1078,27,2016-11-02,2016,2,11,2,44,3,3,0
3440917,1078,27,2016-11-03,2016,3,11,3,44,3,3,0
3441427,1078,27,2016-11-04,2016,4,11,4,44,3,3,0
3441427,1078,27,2016-11-05,2016,5,11,5,44,3,3,0
3442560,1078,27,2016-11-06,2016,6,11,6,44,3,3,0
3443165,1078,27,2016-11-07,2016,0,11,7,45,3,3,0
3443713,1079,27,2016-11-08,2016,1,11,8,45,3,3,0
3444289,1079,27,2016-11-09,2016,2,11,9,45,3,3,0
3444907,1079,27,2016-11-10,2016,3,11,10,45,3,3,0
3445450,1078,27,2016-11-11,2016,4,11,11,45,3,3,1
3446008,1078,27,2016-11-12,2016,5,11,12,45,3,3,1
3446561,1078,27,2016-11-13,2016,6,11,13,45,3,3,1
3447131,1078,27,2016-11-14,2016,0,11,14,46,3,3,1
3447656,1079,27,2016-11-15,2016,1,11,15,46,3,3,1
3447656,1079,27,2016-11-16,2016,2,11,16,46,3,3,1
3448757,1079,27,2016-11-17,2016,3,11,17,46,3,3,1
3449322,1079,27,2016-11-18,2016,4,11,18,46,3,3,1
3449934,1080,27,2016-11-19,2016,5,11,19,46,3,3,1
3450464,1082,27,2016-11-20,2016,6,11,20,46,3,3,1
3451163,1082,27,2016-11-21,2016,0,11,21,47,3,3,2
3451706,1082,27,2016-11-22,2016,1,11,22,47,3,3,2
3452314,1082,27,2016-11-23,2016,2,11,23,47,3,3,2
3452917,1083,27,2016-11-24,2016,3,11,24,47,3,3,2
3453497,1083,27,2016-11-25,2016,4,11,25,47,3,3,2
3454042,1084,27,2016-11-26,2016,5,11,26,47,3,3,2
3454654,1086,27,2016-11-27,2016,6,11,27,47,3,3,2
3455283,1086,27,2016-11-28,2016,0,11,28,48,3,3,2
3456755,1086,27,2016-11-29,2016,1,11,29,48,3,3,2
3456503,1087,27,2016-11-30,2016,2,11,30,48,3,3,2
3456503,1087,27,2016-12-01,2016,3,12,1,48,0,3,0
3456503,1083,27,2016-12-02,2016,4,12,2,48,0,3,0
3456503,1083,27,2016-12-03,2016,5,12,3,48,0,3,0
3456503,1082,27,2016-12-04,2016,6,12,4,48,0,3,0
3458633,1082,27,2016-12-05,2016,0,12,5,49,0,3,0
3459836,1082,27,2016-12-06,2016,1,12,6,49,0,3,0
3459836,1083,27,2016-12-07,2016,2,12,7,49,0,3,0
3460917,1083,27,2016-12-08,2016,3,12,8,49,0,3,0
3461490,1083,27,2016-12-09,2016,4,12,9,49,0,3,0
3461986,1083,27,2016-12-10,2016,5,12,10,49,0,3,0
3462515,1085,27,2016-12-11,2016,6,12,11,49,0,3,1
3463080,1086,27,2016-12-12,2016,0,12,12,50,0,3,1
3463599,1086,27,2016-12-13,2016,1,12,13,50,0,3,1
3465757,1086,27,2016-12-14,2016,2,12,14,50,0,3,1
3464700,1086,27,2016-12-15,2016,3,12,15,50,0,3,1
3465224,1088,27,2016-12-16,2016,4,12,16,50,0,3,1
3465224,1087,27,2016-12-17,2016,5,12,17,50,0,3,1
3466292,1087,27,2016-12-18,2016,6,12,18,50,0,3,1
3466895,1087,27,2016-12-19,2016,0,12,19,51,0,3,1
3467595,1087,27,2016-12-20,2016,1,12,20,51,0,3,1
3468230,1087,27,2016-12-21,2016,2,12,21,51,0,3,2
3468785,1089,27,2016-12-22,2016,3,12,22,51,0,3,2
3469384,1090,27,2016-12-23,2016,4,12,23,51,0,3,2
3470001,1091,27,2016-12-24,2016,5,12,24,51,0,3,2
3470575,1092,27,2016-12-25,2016,6,12,25,51,0,3,2
3471171,1093,27,2016-12-26,2016,0,12,26,52,0,3,2
3471728,1094,27,2016-12-27,2016,1,12,27,52,0,3,2
3472296,1095,27,2016-12-28,2016,2,12,28,52,0,3,2
3472806,1095,27,2016-12-29,2016,3,12,29,52,0,3,2
3473367,1095,27,2016-12-30,2016,4,12,30,52,0,3,2
3473886,1096,27,2016-12-31,2016,5,12,31,52,0,3,2
3623227,4437,12,2017-02-16,2017,3,2,16,07,0,0,1
3624008,4438,12,2017-02-17,2017,4,2,17,07,0,0,1
3624851,4439,12,2017-02-18,2017,5,2,18,07,0,0,1
3624851,4440,12,2017-02-19,2017,6,2,19,07,0,0,1
3626035,4442,12,2017-02-20,2017,0,2,20,08,0,0,1
3626619,4446,12,2017-02-21,2017,1,2,21,08,0,0,2
3627733,4447,12,2017-02-22,2017,2,2,22,08,0,0,2
3628769,4453,12,2017-02-23,2017,3,2,23,08,0,0,2
3629729,4452,12,2017-02-24,2017,4,2,24,08,0,0,2
3630493,4452,12,2017-02-25,2017,5,2,25,08,0,0,2
3631091,4451,12,2017-02-26,2017,6,2,26,08,0,0,2
3631091,4455,12,2017-02-27,2017,0,2,27,09,0,0,2
3632404,4459,12,2017-02-28,2017,1,2,28,09,0,0,2
3633229,4465,12,2017-03-01,2017,2,3,1,09,1,0,0
3633870,4466,12,2017-03-02,2017,3,3,2,09,1,0,0
3634534,4464,12,2017-03-03,2017,4,3,3,09,1,0,0
3635366,4464,12,2017-03-04,2017,5,3,4,09,1,0,0
3636033,4469,12,2017-03-05,2017,6,3,5,09,1,0,0
3636033,4469,12,2017-03-06,2017,0,3,6,10,1,0,0
3637516,4468,12,2017-03-07,2017,1,3,7,10,1,0,0
3638392,4471,12,2017-03-08,2017,2,3,8,10,1,0,0
3639185,4472,12,2017-03-09,2017,3,3,9,10,1,0,0
3639985,4473,12,2017-03-10,2017,4,3,10,10,1,0,0
3640675,4470,12,2017-03-11,2017,5,3,11,10,1,0,1
3641292,4470,12,2017-03-12,2017,6,3,12,10,1,0,1
3641852,4471,12,2017-03-13,2017,0,3,13,11,1,0,1
3642469,4473,12,2017-03-14,2017,1,3,14,11,1,0,1
3643691,4473,12,2017-03-15,2017,2,3,15,11,1,0,1
3644469,4473,12,2017-03-16,2017,3,3,16,11,1,0,1
3645238,4471,12,2017-03-17,2017,4,3,17,11,1,0,1
3645958,4474,12,2017-03-18,2017,5,3,18,11,1,0,1
3646569,4475,12,2017-03-19,2017,6,3,19,11,1,0,1
3647147,4475,12,2017-03-20,2017,0,3,20,12,1,0,1
3647147,4472,12,2017-03-21,2017,1,3,21,12,1,0,2
3648297,4474,12,2017-03-22,2017,2,3,22,12,1,0,2
3649277,4476,12,2017-03-23,2017,3,3,23,12,1,0,2
3651764,4476,12,2017-03-24,2017,4,3,24,12,1,0,2
3652435,4475,12,2017-03-25,2017,5,3,25,12,1,0,2
3653005,4473,12,2017-03-26,2017,6,3,26,12,1,0,2
3653485,4475,12,2017-03-27,2017,0,3,27,13,1,0,2
3654079,4475,12,2017-03-28,2017,1,3,28,13,1,0,2
3654857,4476,12,2017-03-29,2017,2,3,29,13,1,0,2
3655681,4476,12,2017-03-30,2017,3,3,30,13,1,0,2
3656516,4477,12,2017-03-31,2017,4,3,31,13,1,0,2
627986,1751,40,2016-10-01,2016,5,10,1,39,3,3,0
629156,1752,40,2016-10-02,2016,6,10,2,39,3,3,0
630326,1754,40,2016-10-03,2016,0,10,3,40,3,3,0
631505,1755,40,2016-10-04,2016,1,10,4,40,3,3,0
632510,1756,40,2016-10-05,2016,2,10,5,40,3,3,0
633434,1756,40,2016-10-06,2016,3,10,6,40,3,3,0
634799,1758,40,2016-10-07,2016,4,10,7,40,3,3,0
635646,1760,40,2016-10-08,2016,5,10,8,40,3,3,0
636714,1763,40,2016-10-09,2016,6,10,9,40,3,3,0
637870,1764,40,2016-10-10,2016,0,10,10,41,3,3,0
639006,1767,40,2016-10-11,2016,1,10,11,41,3,3,1
640001,1767,40,2016-10-12,2016,2,10,12,41,3,3,1
640001,1770,40,2016-10-13,2016,3,10,13,41,3,3,1
642150,1776,40,2016-10-14,2016,4,10,14,41,3,3,1
643196,1777,40,2016-10-15,2016,5,10,15,41,3,3,1
644451,1779,40,2016-10-16,2016,6,10,16,41,3,3,1
645715,1783,40,2016-10-17,2016,0,10,17,42,3,3,1
647002,1789,41,2016-10-18,2016,1,10,18,42,3,3,1
648371,1793,41,2016-10-19,2016,2,10,19,42,3,3,1
650025,1795,41,2016-10-20,2016,3,10,20,42,3,3,1
650025,1797,41,2016-10-21,2016,4,10,21,42,3,3,2
652773,1800,41,2016-10-22,2016,5,10,22,42,3,3,2
654038,1805,41,2016-10-23,2016,6,10,23,42,3,3,2
654038,1807,41,2016-10-24,2016,0,10,24,43,3,3,2
656638,1814,41,2016-10-25,2016,1,10,25,43,3,3,2
657625,1818,41,2016-10-26,2016,2,10,26,43,3,3,2
658779,1821,41,2016-10-27,2016,3,10,27,43,3,3,2
659789,1822,41,2016-10-28,2016,4,10,28,43,3,3,2
660850,1824,41,2016-10-29,2016,5,10,29,43,3,3,2
661914,1829,41,2016-10-30,2016,6,10,30,43,3,3,2
663023,1831,41,2016-10-31,2016,0,10,31,44,3,3,2
664174,1834,41,2016-11-01,2016,1,11,1,44,3,3,0
665154,1839,41,2016-11-02,2016,2,11,2,44,3,3,0
666222,1844,42,2016-11-03,2016,3,11,3,44,3,3,0
667260,1847,42,2016-11-04,2016,4,11,4,44,3,3,0
667260,1846,42,2016-11-05,2016,5,11,5,44,3,3,0
670221,1847,42,2016-11-06,2016,6,11,6,44,3,3,0
671453,1847,42,2016-11-07,2016,0,11,7,45,3,3,0
672681,1849,42,2016-11-08,2016,1,11,8,45,3,3,0
673827,1848,42,2016-11-09,2016,2,11,9,45,3,3,0
674881,1849,42,2016-11-10,2016,3,11,10,45,3,3,0
676005,1854,42,2016-11-11,2016,4,11,11,45,3,3,1
677194,1856,42,2016-11-12,2016,5,11,12,45,3,3,1
678361,1857,42,2016-11-13,2016,6,11,13,45,3,3,1
679508,1859,42,2016-11-14,2016,0,11,14,46,3,3,1
680628,1856,42,2016-11-15,2016,1,11,15,46,3,3,1
680628,1856,42,2016-11-16,2016,2,11,16,46,3,3,1
682682,1858,42,2016-11-17,2016,3,11,17,46,3,3,1
683913,1860,42,2016-11-18,2016,4,11,18,46,3,3,1
685346,1865,42,2016-11-19,2016,5,11,19,46,3,3,1
686738,1866,43,2016-11-20,2016,6,11,20,46,3,3,1
687986,1867,43,2016-11-21,2016,0,11,21,47,3,3,2
689738,1872,43,2016-11-22,2016,1,11,22,47,3,3,2
691238,1874,43,2016-11-23,2016,2,11,23,47,3,3,2
692816,1877,43,2016-11-24,2016,3,11,24,47,3,3,2
694498,1881,43,2016-11-25,2016,4,11,25,47,3,3,2
696232,1886,43,2016-11-26,2016,5,11,26,47,3,3,2
697762,1890,43,2016-11-27,2016,6,11,27,47,3,3,2
699378,1892,43,2016-11-28,2016,0,11,28,48,3,3,2
701840,1894,43,2016-11-29,2016,1,11,29,48,3,3,2
702074,1895,43,2016-11-30,2016,2,11,30,48,3,3,2
702074,1895,43,2016-12-01,2016,3,12,1,48,0,3,0
702074,1903,43,2016-12-02,2016,4,12,2,48,0,3,0
702074,1909,43,2016-12-03,2016,5,12,3,48,0,3,0
702074,1911,43,2016-12-04,2016,6,12,4,48,0,3,0
707542,1914,43,2016-12-05,2016,0,12,5,49,0,3,0
710700,1916,43,2016-12-06,2016,1,12,6,49,0,3,0
710700,1920,43,2016-12-07,2016,2,12,7,49,0,3,0
713650,1929,43,2016-12-08,2016,3,12,8,49,0,3,0
715155,1933,43,2016-12-09,2016,4,12,9,49,0,3,0
716612,1933,43,2016-12-10,2016,5,12,10,49,0,3,0
718128,1936,43,2016-12-11,2016,6,12,11,49,0,3,1
719609,1939,43,2016-12-12,2016,0,12,12,50,0,3,1
720968,1944,43,2016-12-13,2016,1,12,13,50,0,3,1
722380,1949,43,2016-12-14,2016,2,12,14,50,0,3,1
723748,1949,43,2016-12-15,2016,3,12,15,50,0,3,1
725131,1954,43,2016-12-16,2016,4,12,16,50,0,3,1
725131,1956,43,2016-12-17,2016,5,12,17,50,0,3,1
727774,1959,43,2016-12-18,2016,6,12,18,50,0,3,1
729092,1964,43,2016-12-19,2016,0,12,19,51,0,3,1
730632,1968,43,2016-12-20,2016,1,12,20,51,0,3,1
731880,1969,43,2016-12-21,2016,2,12,21,51,0,3,2
733091,1975,43,2016-12-22,2016,3,12,22,51,0,3,2
734276,1976,43,2016-12-23,2016,4,12,23,51,0,3,2
735506,1979,43,2016-12-24,2016,5,12,24,51,0,3,2
736777,1982,43,2016-12-25,2016,6,12,25,51,0,3,2
737956,1983,43,2016-12-26,2016,0,12,26,52,0,3,2
739063,1986,43,2016-12-27,2016,1,12,27,52,0,3,2
740396,1989,43,2016-12-28,2016,2,12,28,52,0,3,2
741546,1992,43,2016-12-29,2016,3,12,29,52,0,3,2
742795,1996,43,2016-12-30,2016,4,12,30,52,0,3,2
743914,1999,43,2016-12-31,2016,5,12,31,52,0,3,2
745049,2001,43,2017-01-01,2017,6,1,1,52,0,0,0
746034,2007,43,2017-01-02,2017,0,1,2,01,0,0,0
747025,2010,43,2017-01-03,2017,1,1,3,01,0,0,0
748306,2011,43,2017-01-04,2017,2,1,4,01,0,0,0
749276,2013,43,2017-01-05,2017,3,1,5,01,0,0,0
750427,2015,43,2017-01-06,2017,4,1,6,01,0,0,0
751558,2017,43,2017-01-07,2017,5,1,7,01,0,0,0
754046,2023,44,2017-01-08,2017,6,1,8,01,0,0,0
755681,2023,44,2017-01-09,2017,0,1,9,02,0,0,0
757171,2025,44,2017-01-10,2017,1,1,10,02,0,0,0
758338,2027,44,2017-01-11,2017,2,1,11,02,0,0,1
759688,2031,44,2017-01-12,2017,3,1,12,02,0,0,1
3474386,1096,27,2017-01-01,2017,6,1,1,52,0,0,0
3474831,1096,27,2017-01-02,2017,0,1,2,01,0,0,0
3475374,1096,27,2017-01-03,2017,1,1,3,01,0,0,0
3475916,1096,27,2017-01-04,2017,2,1,4,01,0,0,0
3476478,1097,27,2017-01-05,2017,3,1,5,01,0,0,0
3476998,1097,27,2017-01-06,2017,4,1,6,01,0,0,0
3477524,1097,27,2017-01-07,2017,5,1,7,01,0,0,0
3478696,1098,27,2017-01-08,2017,6,1,8,01,0,0,0
3479251,1098,27,2017-01-09,2017,0,1,9,02,0,0,0
3479848,1099,27,2017-01-10,2017,1,1,10,02,0,0,0
3480407,1101,27,2017-01-11,2017,2,1,11,02,0,0,1
3480911,1102,27,2017-01-12,2017,3,1,12,02,0,0,1
3481543,1102,27,2017-01-13,2017,4,1,13,02,0,0,1
3485043,1102,27,2017-01-14,2017,5,1,14,02,0,0,1
3485043,1102,27,2017-01-15,2017,6,1,15,02,0,0,1
3492990,1102,27,2017-01-16,2017,0,1,16,03,0,0,1
3495770,1102,27,2017-01-17,2017,1,1,17,03,0,0,1
3497518,1102,27,2017-01-18,2017,2,1,18,03,0,0,1
3497275,1102,27,2017-01-19,2017,3,1,19,03,0,0,1
3497727,1102,27,2017-01-20,2017,4,1,20,03,0,0,1
3498200,1102,27,2017-01-21,2017,5,1,21,03,0,0,2
3498668,1102,27,2017-01-22,2017,6,1,22,03,0,0,2
3499126,1101,27,2017-01-23,2017,0,1,23,04,0,0,2
3486248,1102,27,2017-01-24,2017,1,1,24,04,0,0,2
3486248,1103,27,2017-01-25,2017,2,1,25,04,0,0,2
3487135,1104,27,2017-01-26,2017,3,1,26,04,0,0,2
3487595,1104,27,2017-01-27,2017,4,1,27,04,0,0,2
3487595,1104,27,2017-01-28,2017,5,1,28,04,0,0,2
3488364,1104,27,2017-01-29,2017,6,1,29,04,0,0,2
3488759,1104,27,2017-01-30,2017,0,1,30,05,0,0,2
3488759,1104,27,2017-01-31,2017,1,1,31,05,0,0,2
3489529,1104,27,2017-02-01,2017,2,2,1,05,0,0,0
3489529,1104,27,2017-02-02,2017,3,2,2,05,0,0,0
3489918,1104,27,2017-02-03,2017,4,2,3,05,0,0,0
3490770,1104,27,2017-02-04,2017,5,2,4,05,0,0,0
3491239,1104,27,2017-02-05,2017,6,2,5,05,0,0,0
3491694,1104,27,2017-02-06,2017,0,2,6,06,0,0,0
3492128,1104,27,2017-02-07,2017,1,2,7,06,0,0,0
3492557,1105,27,2017-02-08,2017,2,2,8,06,0,0,0
3492557,1106,27,2017-02-09,2017,3,2,9,06,0,0,0
3493488,1106,27,2017-02-10,2017,4,2,10,06,0,0,0
3494091,1106,27,2017-02-11,2017,5,2,11,06,0,0,1
3494583,1106,27,2017-02-12,2017,6,2,12,06,0,0,1
3494583,1106,27,2017-02-13,2017,0,2,13,07,0,0,1
3495568,1106,27,2017-02-14,2017,1,2,14,07,0,0,1
3496112,1106,27,2017-02-15,2017,2,2,15,07,0,0,1
3496643,1107,27,2017-02-16,2017,3,2,16,07,0,0,1
3497159,1107,27,2017-02-17,2017,4,2,17,07,0,0,1
3497656,1107,27,2017-02-18,2017,5,2,18,07,0,0,1
3498154,1107,27,2017-02-19,2017,6,2,19,07,0,0,1
3498733,1107,27,2017-02-20,2017,0,2,20,08,0,0,1
3499286,1107,27,2017-02-21,2017,1,2,21,08,0,0,2
3499819,1107,27,2017-02-22,2017,2,2,22,08,0,0,2
3500367,1108,27,2017-02-23,2017,3,2,23,08,0,0,2
3500781,1109,27,2017-02-24,2017,4,2,24,08,0,0,2
3501325,1109,27,2017-02-25,2017,5,2,25,08,0,0,2
3501990,1109,27,2017-02-26,2017,6,2,26,08,0,0,2
3501990,1109,27,2017-02-27,2017,0,2,27,09,0,0,2
3503168,1109,27,2017-02-28,2017,1,2,28,09,0,0,2
3503712,1112,27,2017-03-01,2017,2,3,1,09,1,0,0
3504182,1113,27,2017-03-02,2017,3,3,2,09,1,0,0
3504683,1114,27,2017-03-03,2017,4,3,3,09,1,0,0
3505171,1114,27,2017-03-04,2017,5,3,4,09,1,0,0
3505691,1114,27,2017-03-05,2017,6,3,5,09,1,0,0
3505691,1114,27,2017-03-06,2017,0,3,6,10,1,0,0
3506765,1114,27,2017-03-07,2017,1,3,7,10,1,0,0
3507261,1114,27,2017-03-08,2017,2,3,8,10,1,0,0
3507751,1114,27,2017-03-09,2017,3,3,9,10,1,0,0
3508249,1115,27,2017-03-10,2017,4,3,10,10,1,0,0
3508774,1115,27,2017-03-11,2017,5,3,11,10,1,0,1
3509324,1116,27,2017-03-12,2017,6,3,12,10,1,0,1
3509891,1116,27,2017-03-13,2017,0,3,13,11,1,0,1
3510431,1116,27,2017-03-14,2017,1,3,14,11,1,0,1
3510916,1116,27,2017-03-15,2017,2,3,15,11,1,0,1
3511520,1116,27,2017-03-16,2017,3,3,16,11,1,0,1
3512026,1116,27,2017-03-17,2017,4,3,17,11,1,0,1
3512572,1116,27,2017-03-18,2017,5,3,18,11,1,0,1
3513097,1115,27,2017-03-19,2017,6,3,19,11,1,0,1
3513746,1115,27,2017-03-20,2017,0,3,20,12,1,0,1
3513746,1115,27,2017-03-21,2017,1,3,21,12,1,0,2
3514776,1115,27,2017-03-22,2017,2,3,22,12,1,0,2
3515315,1115,27,2017-03-23,2017,3,3,23,12,1,0,2
3515776,1115,27,2017-03-24,2017,4,3,24,12,1,0,2
3516342,1115,27,2017-03-25,2017,5,3,25,12,1,0,2
3516909,1115,27,2017-03-26,2017,6,3,26,12,1,0,2
3517484,1116,27,2017-03-27,2017,0,3,27,13,1,0,2
3518098,1116,27,2017-03-28,2017,1,3,28,13,1,0,2
3518633,1117,27,2017-03-29,2017,2,3,29,13,1,0,2
3519179,1117,27,2017-03-30,2017,3,3,30,13,1,0,2
3519708,1117,27,2017-03-31,2017,4,3,31,13,1,0,2
8277562,6546,1950,2016-10-01,2016,5,10,1,39,3,3,0
8305763,6579,1950,2016-10-02,2016,6,10,2,39,3,3,0
8332210,6585,1950,2016-10-03,2016,0,10,3,40,3,3,0
8355207,6600,1950,2016-10-04,2016,1,10,4,40,3,3,0
8373547,6630,1950,2016-10-05,2016,2,10,5,40,3,3,0
8396772,6656,1950,2016-10-06,2016,3,10,6,40,3,3,0
8430292,6677,1950,2016-10-07,2016,4,10,7,40,3,3,0
8463043,6695,1950,2016-10-08,2016,5,10,8,40,3,3,0
8495353,6721,1950,2016-10-09,2016,6,10,9,40,3,3,0
8527448,6755,1950,2016-10-10,2016,0,10,10,41,3,3,0
8557961,6781,1950,2016-10-11,2016,1,10,11,41,3,3,1
8587009,6803,1950,2016-10-12,2016,2,10,12,41,3,3,1
8587009,6827,1950,2016-10-13,2016,3,10,13,41,3,3,1
8642471,6843,1950,2016-10-14,2016,4,10,14,41,3,3,1
8671987,6866,1950,2016-10-15,2016,5,10,15,41,3,3,1
8701926,6885,1950,2016-10-16,2016,6,10,16,41,3,3,1
8733630,6908,1950,2016-10-17,2016,0,10,17,42,3,3,1
8762473,6945,1950,2016-10-18,2016,1,10,18,42,3,3,1
8789971,6978,1950,2016-10-19,2016,2,10,19,42,3,3,1
8817937,7000,1950,2016-10-20,2016,3,10,20,42,3,3,1
8817937,7028,1950,2016-10-21,2016,4,10,21,42,3,3,2
8874866,7058,1950,2016-10-22,2016,5,10,22,42,3,3,2
8901003,7085,1950,2016-10-23,2016,6,10,23,42,3,3,2
8901003,7100,1950,2016-10-24,2016,0,10,24,43,3,3,2
8945700,7120,1950,2016-10-25,2016,1,10,25,43,3,3,2
8965443,7135,1950,2016-10-26,2016,2,10,26,43,3,3,2
8985284,7155,1950,2016-10-27,2016,3,10,27,43,3,3,2
9004694,7167,1950,2016-10-28,2016,4,10,28,43,3,3,2
9024019,7183,1950,2016-10-29,2016,5,10,29,43,3,3,2
9042395,7201,1950,2016-10-30,2016,6,10,30,43,3,3,2
9059663,7229,1950,2016-10-31,2016,0,10,31,44,3,3,2
9075320,7247,1950,2016-11-01,2016,1,11,1,44,3,3,0
9094719,7259,1950,2016-11-02,2016,2,11,2,44,3,3,0
9112965,7279,1950,2016-11-03,2016,3,11,3,44,3,3,0
9133046,7307,1950,2016-11-04,2016,4,11,4,44,3,3,0
9133046,7329,1950,2016-11-05,2016,5,11,5,44,3,3,0
9173489,7350,1950,2016-11-06,2016,6,11,6,44,3,3,0
9193727,7368,1950,2016-11-07,2016,0,11,7,45,3,3,0
9212953,7384,1950,2016-11-08,2016,1,11,8,45,3,3,0
9231019,7405,1950,2016-11-09,2016,2,11,9,45,3,3,0
9247842,7423,1950,2016-11-10,2016,3,11,10,45,3,3,0
9264233,7442,1950,2016-11-11,2016,4,11,11,45,3,3,1
9281133,7453,1950,2016-11-12,2016,5,11,12,45,3,3,1
